name,inspection_result,inspection_closed_business,violation_type,violation_points
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,5
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,5
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,15
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,25
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,5
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,10
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,BLUE,5
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,BLUE,5
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,5
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,5
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,15
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,25
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,10
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,10
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,25
LA MORELOS MEXICAN STORE,Unsatisfactory,FALSE,RED,10
LA MORELOS MEXICAN STORE,Satisfactory,FALSE,,0
LA NUEVA LUPITAS,Unsatisfactory,FALSE,RED,10
LA NUEVA LUPITAS,Unsatisfactory,FALSE,BLUE,5
LA NUEVA LUPITAS,Unsatisfactory,FALSE,RED,10
LA NUEVA LUPITAS,Satisfactory,FALSE,,0
LA PALMA RESTAURANT,Satisfactory,FALSE,BLUE,5
LA PALMA RESTAURANT,Satisfactory,FALSE,,0
LA PALMA RESTAURANT,Unsatisfactory,FALSE,BLUE,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,BLUE,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,25
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,BLUE,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Complete,FALSE,,0
LA PALMA RESTAURANT,Unsatisfactory,FALSE,BLUE,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Complete,FALSE,,0
LA PALMA RESTAURANT,Unsatisfactory,FALSE,BLUE,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,BLUE,3
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,25
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,BLUE,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Complete,FALSE,,0
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,10
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Satisfactory,FALSE,,0
LA PALMA RESTAURANT,Complete,FALSE,,0
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Complete,FALSE,,0
LA PALMA RESTAURANT,Satisfactory,FALSE,BLUE,5
LA PALMA RESTAURANT,Satisfactory,FALSE,,0
LA PALMA RESTAURANT,Complete,FALSE,,0
LA PALMA RESTAURANT,Satisfactory,FALSE,,0
LA PALMA RESTAURANT,Satisfactory,FALSE,,0
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Complete,FALSE,,0
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Satisfactory,FALSE,,0
LA PALMA RESTAURANT,Baseline Data,FALSE,,0
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMA RESTAURANT,Complete,FALSE,,0
LA PALMA RESTAURANT,Satisfactory,FALSE,,0
LA PALMA RESTAURANT,Satisfactory,FALSE,BLUE,5
LA PALMA RESTAURANT,Satisfactory,FALSE,BLUE,2
LA PALMA RESTAURANT,Satisfactory,FALSE,,0
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,30
LA PALMA RESTAURANT,Complete,FALSE,,0
LA PALMA RESTAURANT,Complete,FALSE,,0
LA PALMA RESTAURANT,Satisfactory,FALSE,BLUE,5
LA PALMA RESTAURANT,Satisfactory,FALSE,BLUE,5
LA PALMA RESTAURANT,Unsatisfactory,FALSE,RED,5
LA PALMERA #3,Satisfactory,FALSE,,0
LA PALMERA #3,Complete,FALSE,,0
LA PANADERIA BY CAKEBOCO.COM,Incomplete,FALSE,,0
LA PANADERIA BY CAKEBOCO.COM,Incomplete,FALSE,,0
LA PARISIENNE,Unsatisfactory,FALSE,BLUE,5
LA PARISIENNE,Unsatisfactory,FALSE,BLUE,5
LA PARISIENNE,Unsatisfactory,FALSE,RED,25
LA PARISIENNE,Complete,FALSE,,0
LA PARISIENNE,Unsatisfactory,FALSE,RED,10
LA PARISIENNE,Complete,FALSE,,0
LA PARISIENNE,Unsatisfactory,FALSE,RED,10
LA PARISIENNE,Unsatisfactory,FALSE,RED,5
LA PARISIENNE,Unsatisfactory,FALSE,BLUE,3
LA PARISIENNE,Unsatisfactory,FALSE,BLUE,5
LA PARISIENNE,Unsatisfactory,FALSE,RED,25
LA PARISIENNE,Unsatisfactory,FALSE,RED,10
LA PARISIENNE,Unsatisfactory,FALSE,RED,25
LA PARISIENNE,Satisfactory,FALSE,,0
LA PARISIENNE,Unsatisfactory,FALSE,BLUE,5
LA PARISIENNE,Unsatisfactory,FALSE,RED,25
LA PARISIENNE,Unsatisfactory,FALSE,RED,10
LA PARISIENNE,Complete,FALSE,,0
LA PARISIENNE,Satisfactory,FALSE,BLUE,3
LA PARISIENNE,Satisfactory,FALSE,BLUE,5
LA PARISIENNE,Unsatisfactory,FALSE,RED,10
LA PARISIENNE,Unsatisfactory,FALSE,RED,25
LA PARISIENNE,Unsatisfactory,FALSE,RED,10
LA PARISIENNE CEPAE,Unsatisfactory,FALSE,RED,10
LA PARISIENNE CEPAE,Unsatisfactory,FALSE,BLUE,3
LA PARISIENNE CEPAE,Unsatisfactory,FALSE,RED,10
LA PARISIENNE CEPAE,Unsatisfactory,FALSE,RED,5
LA PARISIENNE CEPAE,Unsatisfactory,FALSE,BLUE,5
LA PARISIENNE CEPAE,Unsatisfactory,FALSE,RED,5
LA PARISIENNE CEPAE,Unsatisfactory,FALSE,RED,10
LA PARISIENNE CEPAE,Complete,FALSE,,0
LA PASADITA,Satisfactory,FALSE,,0
LA PASADITA,Satisfactory,FALSE,,0
LA PASTA,Complete,FALSE,,0
LA PASTA,Unsatisfactory,FALSE,RED,25
LA PASTA,Unsatisfactory,FALSE,RED,5
LA PASTA,Satisfactory,FALSE,BLUE,5
LA PASTA,Satisfactory,FALSE,,0
LA PASTA,Satisfactory,FALSE,,0
LA PASTA,Satisfactory,FALSE,BLUE,5
LA PASTA,Complete,FALSE,,0
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,3
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,10
LA PINA/TRES HERMANOS,Satisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Satisfactory,FALSE,BLUE,3
LA PINA/TRES HERMANOS,Satisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Satisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Satisfactory,FALSE,BLUE,2
LA PINA/TRES HERMANOS,Complete,FALSE,,0
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,3
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,3
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,10
LA PINA/TRES HERMANOS,Satisfactory,FALSE,,0
LA PINA/TRES HERMANOS,Satisfactory,FALSE,,0
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,3
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,10
LA PINA/TRES HERMANOS,Complete,FALSE,,0
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,2
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,10
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,10
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Complete,FALSE,,0
LA PINA/TRES HERMANOS,Satisfactory,FALSE,,0
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,3
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,30
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,10
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,10
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,15
LA PINA/TRES HERMANOS,Complete,FALSE,,0
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,15
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,10
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Complete,FALSE,,0
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,10
LA PINA/TRES HERMANOS,Satisfactory,FALSE,,0
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,15
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,15
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,15
LA PINA/TRES HERMANOS,Complete,FALSE,,0
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,25
LA PINA/TRES HERMANOS,Satisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Satisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Satisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Complete,FALSE,,0
LA PINA/TRES HERMANOS,Satisfactory,FALSE,BLUE,2
LA PINA/TRES HERMANOS,Complete,FALSE,,0
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,10
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,15
LA PINA/TRES HERMANOS,Complete,FALSE,,0
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,FALSE,RED,10
LA PINA/TRES HERMANOS,Satisfactory,FALSE,,0
LA PINA/TRES HERMANOS,Unsatisfactory,TRUE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,TRUE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,TRUE,BLUE,5
LA PINA/TRES HERMANOS,Unsatisfactory,TRUE,RED,10
LA PINA/TRES HERMANOS,Unsatisfactory,TRUE,RED,15
LA PINA/TRES HERMANOS,Unsatisfactory,TRUE,RED,5
LA PINA/TRES HERMANOS,Unsatisfactory,TRUE,RED,10
LA PINA/TRES HERMANOS,Unsatisfactory,TRUE,RED,15
LA PINA/TRES HERMANOS,Unsatisfactory,TRUE,RED,5
LA PISA,Satisfactory,FALSE,,0
LA PISA,Satisfactory,FALSE,,0
LA PISA,Complete,FALSE,,0
LA PISA,Unsatisfactory,FALSE,RED,10
LA PISA,Unsatisfactory,FALSE,RED,10
LA PISA,Unsatisfactory,FALSE,RED,10
LA PISA,Unsatisfactory,FALSE,RED,10
LA PISA,Unsatisfactory,FALSE,RED,10
LA PISA,Satisfactory,FALSE,,0
LA PISA,Unsatisfactory,FALSE,RED,5
LA PISA,Complete,FALSE,,0
LA PISA,Unsatisfactory,FALSE,RED,10
LA PISA,Unsatisfactory,FALSE,RED,10
LA PISA,Unsatisfactory,FALSE,RED,5
LA PISA,Complete,FALSE,,0
LA PISA,Satisfactory,FALSE,BLUE,5
LA PISA,Satisfactory,FALSE,BLUE,5
LA PISA,Complete,FALSE,,0
LA PISA,Satisfactory,FALSE,,0
LA PISA,Unsatisfactory,FALSE,RED,5
LA PISA,Unsatisfactory,FALSE,RED,5
LA PISA,Complete,FALSE,,0
LA PISA,Satisfactory,FALSE,,0
LA PISA,Satisfactory,FALSE,,0
LA PISA,Complete,FALSE,,0
LA PISA,Satisfactory,FALSE,,0
LA PISA,Satisfactory,FALSE,,0
LA PISA,Complete,FALSE,,0
LA PISA,Unsatisfactory,FALSE,RED,5
LA PISA,Complete,FALSE,,0
LA PISA,Satisfactory,FALSE,BLUE,5
LA PISA,Satisfactory,FALSE,BLUE,5
LA PISA,Unsatisfactory,FALSE,BLUE,2
LA PISA,Unsatisfactory,FALSE,RED,10
LA PISA,Complete,FALSE,,0
LA PISA,Satisfactory,FALSE,,0
LA PISA,Unsatisfactory,FALSE,BLUE,3
LA PISA,Unsatisfactory,FALSE,BLUE,5
LA PISA,Unsatisfactory,FALSE,BLUE,2
LA PISA,Unsatisfactory,FALSE,RED,10
LA PISA,Complete,FALSE,,0
LA PISA,Satisfactory,FALSE,BLUE,3
LA PISA,Unsatisfactory,FALSE,BLUE,3
LA PISA,Unsatisfactory,FALSE,RED,10
LA PISA,Satisfactory,FALSE,BLUE,2
LA PISA,Complete,FALSE,,0
LA PRINSESA,Satisfactory,FALSE,BLUE,5
LA PRINSESA,Unsatisfactory,FALSE,RED,10
LA PRINSESA,Satisfactory,FALSE,,0
LA PRINSESA,Satisfactory,FALSE,,0
LA PRINSESA,Complete,FALSE,,0
LA PRINSESA,Complete,FALSE,,0
LA PRINSESA,Satisfactory,FALSE,BLUE,5
LA PRINSESA,Satisfactory,FALSE,BLUE,5
LA PRINSESA,Satisfactory,FALSE,,0
LA PRINSESA,Satisfactory,FALSE,BLUE,5
LA PRINSESA,Satisfactory,FALSE,,0
LA PRINSESA,Unsatisfactory,FALSE,BLUE,3
LA PRINSESA,Unsatisfactory,FALSE,RED,5
LA PRINSESA,Unsatisfactory,FALSE,RED,5
LA PRINSESA,Satisfactory,FALSE,BLUE,5
LA PRINSESA,Satisfactory,FALSE,BLUE,3
LA PRINSESA,Satisfactory,FALSE,,0
LA PRINSESA,Satisfactory,FALSE,,0
LA PRINSESA,Satisfactory,FALSE,,0
LA PRINSESA,Satisfactory,FALSE,,0
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,10
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,10
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,5
"LA QUEMADA, INC",Satisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,3
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,15
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,10
"LA QUEMADA, INC",Satisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Satisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Complete,FALSE,,0
"LA QUEMADA, INC",Satisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Satisfactory,FALSE,,0
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,25
"LA QUEMADA, INC",Satisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Satisfactory,FALSE,BLUE,2
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,3
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,10
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,5
"LA QUEMADA, INC",Complete,FALSE,,0
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,25
"LA QUEMADA, INC",Complete,FALSE,,0
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,10
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,3
"LA QUEMADA, INC",Unsatisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,25
"LA QUEMADA, INC",Complete,FALSE,,0
"LA QUEMADA, INC",Satisfactory,FALSE,,0
"LA QUEMADA, INC",Unsatisfactory,FALSE,RED,25
"LA QUEMADA, INC",Complete,FALSE,,0
"LA QUEMADA, INC",Satisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Satisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Satisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Satisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Incomplete,FALSE,BLUE,5
"LA QUEMADA, INC",Satisfactory,FALSE,BLUE,5
"LA QUEMADA, INC",Satisfactory,FALSE,,0
"LA QUEMADA, INC",Satisfactory,FALSE,,0
LA QUINTA FEDERAL WAY,Satisfactory,FALSE,,0
LA QUINTA FEDERAL WAY,Satisfactory,FALSE,BLUE,5
LA QUINTA FEDERAL WAY,Satisfactory,FALSE,BLUE,3
LA QUINTA FEDERAL WAY,Satisfactory,FALSE,,0
LA QUINTA FEDERAL WAY,Unsatisfactory,FALSE,RED,25
LA QUINTA FEDERAL WAY,Satisfactory,FALSE,,0
LA QUINTA FEDERAL WAY,Unsatisfactory,FALSE,RED,5
LA QUINTA FEDERAL WAY,Unsatisfactory,FALSE,BLUE,5
LA QUINTA FEDERAL WAY,Unsatisfactory,FALSE,RED,5
LA QUINTA FEDERAL WAY,Unsatisfactory,FALSE,BLUE,2
LA QUINTA FEDERAL WAY,Unsatisfactory,FALSE,BLUE,5
LA QUINTA FEDERAL WAY,Unsatisfactory,FALSE,RED,10
LA QUINTA INN,Satisfactory,FALSE,,0
LA QUINTA INN,Satisfactory,FALSE,,0
LA QUINTA INN,Satisfactory,FALSE,,0
LA QUINTA INN,Complete,FALSE,,0
LA QUINTA INN,Satisfactory,FALSE,,0
LA QUINTA INN,Complete,FALSE,,0
LA QUINTA INN,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN,Unsatisfactory,FALSE,RED,10
LA QUINTA INN,Unsatisfactory,FALSE,RED,10
LA QUINTA INN,Satisfactory,FALSE,BLUE,5
LA QUINTA INN,Complete,FALSE,,0
LA QUINTA INN,Satisfactory,FALSE,,0
LA QUINTA INN,Satisfactory,FALSE,,0
LA QUINTA INN,Unsatisfactory,FALSE,RED,5
LA QUINTA INN,Unsatisfactory,FALSE,RED,25
LA QUINTA INN,Unsatisfactory,FALSE,RED,10
LA QUINTA INN,Unsatisfactory,FALSE,RED,5
LA QUINTA INN,Complete,FALSE,,0
LA QUINTA INN,Satisfactory,FALSE,,0
LA QUINTA INN,Complete,FALSE,,0
LA QUINTA INN,Satisfactory,FALSE,BLUE,2
LA QUINTA INN,Complete,FALSE,,0
LA QUINTA INN,Satisfactory,FALSE,,0
LA QUINTA INN,Complete,FALSE,,0
LA QUINTA INN,Satisfactory,FALSE,,0
LA QUINTA INN,Complete,FALSE,,0
LA QUINTA INN,Unsatisfactory,FALSE,RED,10
LA QUINTA INN,Complete,FALSE,,0
LA QUINTA INN,Unsatisfactory,FALSE,RED,5
LA QUINTA INN,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN,Unsatisfactory,FALSE,RED,10
LA QUINTA INN,Unsatisfactory,FALSE,RED,25
LA QUINTA INN,Unsatisfactory,FALSE,RED,10
LA QUINTA INN,Unsatisfactory,FALSE,RED,10
LA QUINTA INN,Complete,FALSE,,0
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,5
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,3
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,25
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,25
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,5
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,5
LA QUINTA INN #676,Complete,FALSE,,0
LA QUINTA INN #676,Satisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Satisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Satisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Satisfactory,FALSE,,0
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,25
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,10
LA QUINTA INN #676,Satisfactory,FALSE,,0
LA QUINTA INN #676,Satisfactory,FALSE,,0
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,5
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,25
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,10
LA QUINTA INN #676,Satisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,10
LA QUINTA INN #676,Satisfactory,FALSE,,0
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,15
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,10
LA QUINTA INN #676,Complete,FALSE,,0
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,30
LA QUINTA INN #676,Satisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Complete,FALSE,,0
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,5
LA QUINTA INN #676,Complete,FALSE,,0
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,5
LA QUINTA INN #676,Satisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Satisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Satisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Complete,FALSE,,0
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Complete,FALSE,,0
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,10
LA QUINTA INN #676,Unsatisfactory,FALSE,BLUE,5
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,15
LA QUINTA INN #676,Unsatisfactory,FALSE,RED,10
LA QUINTA INN & SUITES,Satisfactory,FALSE,,0
LA QUINTA INN & SUITES,Unsatisfactory,FALSE,RED,10
LA QUINTA INN & SUITES,Unsatisfactory,FALSE,RED,10
LA QUINTA INN & SUITES,Complete,FALSE,,0
LA REINA DEL SABOR LLC,Satisfactory,FALSE,,0
LA REINA DEL SABOR LLC,Satisfactory,FALSE,BLUE,5
LA REINA DEL SABOR LLC,Satisfactory,FALSE,BLUE,5
LA REINA DEL SABOR LLC,Unsatisfactory,FALSE,BLUE,5
LA REINA DEL SABOR LLC,Unsatisfactory,FALSE,BLUE,5
LA REINA DEL SABOR LLC,Unsatisfactory,FALSE,RED,25
LA REINA DEL SABOR LLC,Unsatisfactory,FALSE,RED,10
LA REINA DEL SABOR LLC,Unsatisfactory,FALSE,RED,25
LA REINA DEL SABOR LLC,Complete,FALSE,,0
LA REINA DEL SABOR LLC,Satisfactory,FALSE,,0
LA REINA DEL SABOR LLC,Unsatisfactory,FALSE,BLUE,5
LA REINA DEL SABOR LLC,Unsatisfactory,FALSE,RED,25
LA REINA DEL SABOR LLC,Unsatisfactory,FALSE,BLUE,5
LA REINA DEL SABOR LLC,Unsatisfactory,FALSE,RED,10
LA REINA DEL SABOR LLC,Unsatisfactory,FALSE,RED,5
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Unsatisfactory,FALSE,RED,5
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Complete,FALSE,,0
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Complete,FALSE,,0
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Unsatisfactory,FALSE,BLUE,5
LA REYNA MEXICAN FOOD,Unsatisfactory,FALSE,RED,5
LA REYNA MEXICAN FOOD,Unsatisfactory,FALSE,RED,5
LA REYNA MEXICAN FOOD,Complete,FALSE,,0
LA REYNA MEXICAN FOOD,Unsatisfactory,FALSE,RED,10
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,BLUE,5
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Unsatisfactory,FALSE,RED,10
LA REYNA MEXICAN FOOD,Complete,FALSE,,0
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Complete,FALSE,,0
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
LA REYNA MEXICAN FOOD,Satisfactory,FALSE,,0
